Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;UseCustomUnit;Type;Unit;AlStat;ChangeTime;TagValue;TagQuality;AlType
365;TempSecTfo2Ph3;Temperature secondaire Ph3 Transfo 2;MODBUS;B;30018I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature secondaire Ph3 Transfo 2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature secondaire Ph3 Transfo 2;;0;8;"0000000000,gsm,0;";Seuil temperature secondaire Ph3 Transfo 2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
366;TempSecTfo2N;Temperature secondaire Neutre Transfo 2;MODBUS;B;30019I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature secondaire Neutre Transfo 2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature secondaire Neutre Transfo 2;;0;8;"0000000000,gsm,0;";Seuil temperature secondaire Neutre Transfo 2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
367;TempSurfTfo2;Temperature surface Transfo 2;MODBUS;B;30020I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Température Maximale de transformateur 2 atteinte;60.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;8;xxx@xxx.fr;;Température Maximale de transformateur 2 atteinte;;0;8;"0000000000,gsm,0;";Température Maximale de transformateur 2 atteinte;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
368;TempCell1Ph1;Temperature cellule 1 Ph1;MODBUS;B;30021I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 1 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 1 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 1 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
369;TempCell1Ph2;Temperature cellule 1 Ph2;MODBUS;B;30022I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 1 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 1 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 1 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
370;TempCell1Ph3;Temperature cellule 1 Ph3;MODBUS;B;30023I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 1 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 1 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 1 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
371;TempCell2Ph1;Temperature cellule 2 Ph1;MODBUS;B;30024I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 2 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 2 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 2 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
372;TempCell2Ph2;Temperature cellule 2 Ph2;MODBUS;B;30025I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 2 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 2 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 2 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
373;TempCell2Ph3;Temperature cellule 2 Ph3;MODBUS;B;30026I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 2 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 2 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 2 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
374;TempCell3Ph1;Temperature cellule 3 Ph1;MODBUS;B;30027I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 3 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 3 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 3 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
375;TempCell3Ph2;Temperature cellule 3 Ph2;MODBUS;B;30028I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 3 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 3 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 3 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
376;TempCell3Ph3;Temperature cellule 3 Ph3;MODBUS;B;30029I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 3 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 3 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 3 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
377;TempCell4Ph1;Temperature cellule 4 Ph1;MODBUS;B;30030I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 4 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 4 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 4 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
378;TempCell4Ph2;Temperature cellule 4 Ph2;MODBUS;B;30031I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 4 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 4 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 4 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
379;TempCell4Ph3;Temperature cellule 4 Ph3;MODBUS;B;30032I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 4 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 4 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 4 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
380;TempCell5Ph1;Temperature cellule 5 Ph1;MODBUS;B;30033I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 5 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 5 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 5 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
381;TempCell5Ph2;Temperature cellule 5 Ph2;MODBUS;B;30034I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 5 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 5 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 5 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
382;TempCell5Ph3;Temperature cellule 5 Ph3;MODBUS;B;30035I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 5 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 5 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 5 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
383;TempCell6Ph1;Temperature cellule 6 Ph1;MODBUS;B;30036I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 6 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 6 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 6 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
384;TempCell6Ph2;Temperature cellule 6 Ph2;MODBUS;B;30037I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 6 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 6 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 6 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
385;TempCell6Ph3;Temperature cellule 6 Ph3;MODBUS;B;30038I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 6 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 6 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 6 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
386;TempCell7Ph1;Temperature cellule 7 Ph1;MODBUS;B;30039I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 7 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 7 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 7 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
387;TempCell7Ph2;Temperature cellule 7 Ph2;MODBUS;B;30040I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 7 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 7 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 7 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
388;TempCell7Ph3;Temperature cellule 7 Ph3;MODBUS;B;30041I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 7 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 7 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 7 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
389;TempCell8Ph1;Temperature cellule 8 Ph1;MODBUS;B;30042I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 8 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 8 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 8 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
390;TempCell8Ph2;Temperature cellule 8 Ph2;MODBUS;B;30043I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 8 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 8 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 8 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
391;TempCell8Ph3;Temperature cellule 8 Ph3;MODBUS;B;30044I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 8 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 8 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 8 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
392;TempCell9Ph1;Temperature cellule 9 Ph1;MODBUS;B;30045I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 9 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 9 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 9 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
393;TempCell9Ph2;Temperature cellule 9 Ph2;MODBUS;B;30046I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 9 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 9 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 9 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
394;TempCell9Ph3;Temperature cellule 9 Ph3;MODBUS;B;30047I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 9 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 9 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 9 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
395;TempCell10Ph1;Temperature cellule 10 Ph1;MODBUS;B;30048I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 10 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 10 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 10 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
396;TempCell10Ph2;Temperature cellule 10 Ph2;MODBUS;B;30049I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 10 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 10 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 10 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
397;TempCell10Ph3;Temperature cellule 10 Ph3;MODBUS;B;30050I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 10 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 10 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 10 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
398;TempCell11Ph1;Temperature cellule 11 Ph1;MODBUS;B;30051I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 11 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 11 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 11 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
399;TempCell11Ph2;Temperature cellule 11 Ph2;MODBUS;B;30052I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 11 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 11 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 11 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
400;TempCell11Ph3;Temperature cellule 11Ph3;MODBUS;B;30053I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 11Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 11Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 11Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
401;TempCell12Ph1;Temperature cellule 12 Ph1;MODBUS;B;30054I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 12 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 12 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 12 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
402;TempCell12Ph2;Temperature cellule 12 Ph2;MODBUS;B;30055I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 12 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 12 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 12 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
403;TempCell12Ph3;Temperature cellule 12 Ph3;MODBUS;B;30056I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 12 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 12 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 12 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
404;TempCell13Ph1;Temperature cellule 13 Ph1;MODBUS;B;30057I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 13 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 13 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 13 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
405;TempCell13Ph2;Temperature cellule 13 Ph2;MODBUS;B;30058I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 13 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 13 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 13 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
406;TempCell13Ph3;Temperature cellule 13 Ph3;MODBUS;B;30059I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 13 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 13 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 13 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
407;TempCell14Ph1;Temperature cellule 14 Ph1;MODBUS;B;30060I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 14 Ph1;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 14 Ph1;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 14 Ph1;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
408;TempCell14Ph2;Temperature cellule 14 Ph2;MODBUS;B;30061I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 14 Ph2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 14 Ph2;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 14 Ph2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
409;TempCell14Ph3;Temperature cellule 14 Ph3;MODBUS;B;30062I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature cellule 14 Ph3;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature cellule 14 Ph3;;0;8;"0000000000,gsm,0;";Seuil temperature cellule 14 Ph3;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
410;HmdCell2;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40051W;0.010000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Depassement du seuil d Humidite Cellule 2;0.000000;-100.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Depassement du seuil d Humidite Cellule 2;;0;8;"0000000000,gsm,0;";Depassement du seuil d Humidite Cellule 2;0;;0;;;0;0;1;P1;0;01/01/1970 01:00;0;24;0
411;HmdCell3;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40084W;0.010000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Depassement du seuil d Humidite Cellule 3;0.000000;-100.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Depassement du seuil d Humidite Cellule 3;;0;8;"0000000000,gsm,0;";Depassement du seuil d Humidite Cellule 3;0;;0;;;0;0;1;P1;0;01/01/1970 01:00;0;24;0
412;HmdCell4;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40117W;0.010000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Depassement du seuil d Humidite Cellule 4;0.000000;-100.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Depassement du seuil d Humidite Cellule 4;;0;8;"0000000000,gsm,0;";Depassement du seuil d Humidite Cellule 4;0;;0;;;0;0;1;P1;0;01/01/1970 01:00;0;24;0
413;HmdCell5;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40150W;0.010000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Depassement du seuil d Humidite Cellule 5;0.000000;-100.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Depassement du seuil d Humidite Cellule 5;;0;8;"0000000000,gsm,0;";Depassement du seuil d Humidite Cellule 5;0;;0;;;0;0;1;P1;0;01/01/1970 01:00;0;24;0
414;HmdCell6;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40183W;0.010000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Depassement du seuil d Humidite Cellule 6;0.000000;-100.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Depassement du seuil d Humidite Cellule 6;;0;8;"0000000000,gsm,0;";Depassement du seuil d Humidite Cellule 6;0;;0;;;0;0;1;P1;0;01/01/1970 01:00;0;24;0
415;HmdTBT1;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40216W;0.010000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Depassement du seuil d Humidite Tableau BT 1;0.000000;-100.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Depassement du seuil d Humidite Tableau BT 1;;0;8;"0000000000,gsm,0;";Depassement du seuil d Humidite Tableau BT 1;0;;0;;;0;0;1;P1;0;01/01/1970 01:00;0;24;0
416;HmdTBT2;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40249W;0.010000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Depassement du seuil d Humidite Tableau BT 2;0.000000;-100.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Depassement du seuil d Humidite Tableau BT 2;;0;8;"0000000000,gsm,0;";Depassement du seuil d Humidite Tableau BT 2;0;;0;;;0;0;1;P1;0;01/01/1970 01:00;0;24;0
417;TempCell2;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40050W;0.010000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
418;TempCell3;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40083W;0.010000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
